num_client;actif;date_inscription;A_ete_parraine;Genre;date_naissance;inscrit_NL;age_client;an_mois_inscription;client_sans_commande
ID_507013;1;22/05/2020;OUI;Femme;02/01/1963;1;61;2020_05;0
ID_507110;1;22/05/2020;OUI;Femme;12/04/1978;1;46;2020_05;0
ID_507132;0;22/05/2020;OUI;Femme;04/11/1973;0;51;2020_05;1
ID_507141;1;22/05/2020;OUI;Femme;01/04/1971;1;53;2020_05;0
ID_507145;1;22/05/2020;OUI;Femme;24/10/1961;1;63;2020_05;0
ID_507154;1;22/05/2020;OUI;Femme;24/12/1974;1;50;2020_05;0
ID_507192;1;22/05/2020;OUI;Femme;11/01/1970;1;54;2020_05;0
ID_507274;1;22/05/2020;OUI;Femme;26/07/1953;1;71;2020_05;0
ID_507275;1;22/05/2020;OUI;Femme;06/09/1951;1;73;2020_05;0
ID_507344;1;22/05/2020;OUI;Femme;03/10/1952;1;72;2020_05;0
ID_507348;1;22/05/2020;OUI;Femme;21/10/1940;1;84;2020_05;0
ID_507368;1;22/05/2020;OUI;Femme;04/08/1953;1;71;2020_05;0
ID_507493;1;22/05/2020;OUI;Femme;13/12/1955;1;69;2020_05;0
ID_507518;1;22/05/2020;OUI;Femme;24/01/1962;1;62;2020_05;0
ID_507546;1;22/05/2020;OUI;Homme;09/02/1965;1;59;2020_05;0
ID_507563;1;22/05/2020;OUI;Femme;22/07/1949;1;75;2020_05;0
ID_507742;1;22/05/2020;OUI;Femme;27/05/1965;1;59;2020_05;0
ID_507789;1;22/05/2020;OUI;Femme;31/12/2000;1;24;2020_05;0
ID_507912;1;23/05/2020;OUI;Femme;21/10/1968;1;56;2020_05;1
ID_507923;1;23/05/2020;OUI;Femme;01/01/1971;1;53;2020_05;0
ID_507937;1;23/05/2020;OUI;Femme;18/05/1965;1;59;2020_05;0
ID_507985;1;23/05/2020;OUI;Femme;01/01/1971;1;53;2020_05;0
ID_508005;1;23/05/2020;OUI;Femme;07/01/1969;1;55;2020_05;0
ID_508050;1;23/05/2020;OUI;Femme;22/11/1949;1;75;2020_05;0
ID_508070;1;23/05/2020;OUI;Femme;05/05/1971;1;53;2020_05;0
ID_508127;1;23/05/2020;OUI;Femme;29/09/1969;1;55;2020_05;0
ID_508139;1;23/05/2020;OUI;Femme;11/02/1973;1;51;2020_05;0
ID_508166;1;23/05/2020;OUI;Femme;28/02/1978;1;46;2020_05;0
ID_508171;1;23/05/2020;?;Femme;29/10/1981;1;43;2020_05;0
ID_508219;1;23/05/2020;OUI;Femme;18/06/1961;0;63;2020_05;0
ID_508220;1;23/05/2020;OUI;Femme;22/10/1969;1;55;2020_05;0
ID_508272;1;23/05/2020;OUI;Femme;12/07/1966;1;58;2020_05;0
ID_508348;1;24/05/2020;OUI;Femme;21/05/1963;1;61;2020_05;0
ID_508396;1;24/05/2020;OUI;Femme;13/02/1973;0;51;2020_05;0
ID_508410;1;24/05/2020;OUI;Femme;23/12/1985;1;39;2020_05;0
ID_508416;1;24/05/2020;OUI;Femme;01/01/1971;1;53;2020_05;0
ID_508471;1;25/05/2020;OUI;Femme;24/02/1975;0;49;2020_05;0
ID_508513;1;25/05/2020;OUI;Femme;;0;;2020_05;1
ID_508611;1;28/05/2020;OUI;Femme;01/01/1971;1;53;2020_05;0
ID_508625;1;29/05/2020;OUI;Femme;05/05/1977;0;47;2020_05;0
ID_508741;1;31/05/2020;OUI;Femme;01/01/1971;0;53;2020_05;1
ID_508928;1;06/06/2020;NON;Femme;15/04/1965;1;59;2020_06;0
ID_509082;1;10/06/2020;OUI;Femme;25/10/1976;1;48;2020_06;0
ID_509141;1;12/06/2020;OUI;Femme;23/06/1974;1;50;2020_06;0
ID_509146;1;12/06/2020;NON;Femme;06/07/1956;1;68;2020_06;0
ID_509150;1;12/06/2020;NON;Femme;02/07/1958;1;66;2020_06;0
ID_509227;1;15/06/2020;OUI;Femme;;1;;2020_06;0
ID_509236;1;15/06/2020;NON;Femme;13/04/1979;1;45;2020_06;0
ID_509257;1;17/06/2020;OUI;Femme;08/09/1989;1;35;2020_06;1
ID_509281;1;19/06/2020;OUI;Femme;01/01/1971;1;53;2020_06;0
ID_509284;1;19/06/2020;NON;Femme;07/01/1957;1;67;2020_06;0
ID_509304;1;19/06/2020;OUI;Femme;30/09/1969;1;55;2020_06;0
ID_509311;1;19/06/2020;NON;Homme;01/01/1971;0;53;2020_06;1
ID_509312;1;19/06/2020;OUI;Femme;17/05/1969;1;55;2020_06;0
ID_509317;1;20/06/2020;NON;Femme;14/10/1983;0;41;2020_06;1
ID_509327;1;20/06/2020;OUI;Femme;19/07/1959;1;65;2020_06;0
ID_509329;1;20/06/2020;NON;Femme;13/03/1983;1;41;2020_06;1
ID_509374;1;22/06/2020;OUI;Femme;05/07/1971;0;53;2020_06;0
ID_509381;1;22/06/2020;OUI;Femme;06/12/1982;1;42;2020_06;0
ID_509393;1;23/06/2020;OUI;Femme;29/06/1982;1;42;2020_06;0
ID_509407;1;24/06/2020;OUI;Femme;09/02/1972;1;52;2020_06;0
ID_509443;1;25/06/2020;OUI;Femme;16/12/1978;1;46;2020_06;0
ID_509462;1;25/06/2020;OUI;Femme;08/04/1982;1;42;2020_06;0
ID_509526;1;27/06/2020;OUI;Femme;16/03/1974;0;50;2020_06;0
ID_509530;1;27/06/2020;OUI;Femme;01/01/1971;0;53;2020_06;0
ID_509537;1;28/06/2020;OUI;Femme;17/03/1971;1;53;2020_06;0
ID_509543;1;28/06/2020;OUI;Homme;03/07/1972;1;52;2020_06;1
ID_509548;1;28/06/2020;OUI;Femme;17/07/1975;1;49;2020_06;0
ID_509549;1;28/06/2020;OUI;Femme;;1;;2020_06;0
ID_509553;1;28/06/2020;OUI;Femme;19/06/1949;1;75;2020_06;0
ID_509583;1;29/06/2020;NON;Femme;;1;;2020_06;0
ID_509646;1;01/07/2020;OUI;Femme;01/01/1971;0;53;2020_07;0
ID_509659;1;01/07/2020;OUI;Femme;13/09/1978;0;46;2020_07;0
ID_509660;1;01/07/2020;OUI;Homme;07/11/1976;0;48;2020_07;1
ID_509671;1;01/07/2020;OUI;Femme;01/01/1971;0;53;2020_07;0
ID_509697;1;02/07/2020;OUI;Homme;17/04/1981;0;43;2020_07;0
ID_509748;1;03/07/2020;OUI;Homme;01/01/1971;1;53;2020_07;1
ID_509798;1;05/07/2020;OUI;Homme;11/12/1983;0;41;2020_07;1
ID_509829;1;05/07/2020;NON;Femme;13/06/1956;1;68;2020_07;0
ID_509934;1;08/07/2020;OUI;Femme;01/01/1971;1;53;2020_07;1
ID_510051;1;09/07/2020;OUI;Femme;23/12/1967;1;57;2020_07;0
ID_510270;1;09/07/2020;;Homme;17/10/1972;0;52;2020_07;0
ID_510377;1;09/07/2020;OUI;Femme;27/05/1975;1;49;2020_07;0
ID_510380;1;09/07/2020;;Homme;01/01/1971;0;53;2020_07;0
ID_510592;1;09/07/2020;OUI;Femme;29/10/1990;1;34;2020_07;1
ID_510625;1;09/07/2020;OUI;Homme;14/01/1987;0;37;2020_07;1
ID_510697;1;10/07/2020;OUI;Femme;01/01/1971;1;53;2020_07;0
ID_510725;1;10/07/2020;OUI;Femme;03/01/1975;1;49;2020_07;0
ID_510882;1;14/07/2020;OUI;Homme;01/01/1971;0;53;2020_07;0
ID_510932;1;15/07/2020;NON;Femme;03/07/1974;1;50;2020_07;0
ID_510937;1;15/07/2020;NON;Femme;07/10/1954;1;70;2020_07;0
ID_510949;1;15/07/2020;OUI;Femme;03/04/1977;1;47;2020_07;0
ID_511023;1;17/07/2020;OUI;Femme;13/06/1967;1;57;2020_07;0
ID_511120;1;20/07/2020;NON;Femme;22/06/1954;1;70;2020_07;1
ID_511160;1;21/07/2020;OUI;Homme;16/07/1974;1;50;2020_07;0
ID_511249;1;23/07/2020;OUI;Homme;24/02/1981;0;43;2020_07;1
ID_511278;1;25/07/2020;OUI;Femme;20/10/1980;1;44;2020_07;0
ID_511346;1;28/07/2020;OUI;Femme;30/12/1970;0;54;2020_07;0
ID_511453;1;02/08/2020;OUI;Femme;16/05/1984;0;40;2020_08;1
ID_511462;1;02/08/2020;OUI;Femme;01/01/1971;0;53;2020_08;0
ID_511490;1;03/08/2020;NON;Femme;15/02/1969;1;55;2020_08;0
ID_511502;1;03/08/2020;OUI;Femme;13/10/1961;1;63;2020_08;1
ID_511573;1;06/08/2020;OUI;Homme;25/09/1987;0;37;2020_08;0
ID_511715;1;12/08/2020;OUI;Femme;24/04/1980;0;44;2020_08;1
ID_511728;1;12/08/2020;NON;Femme;01/01/1971;1;53;2020_08;0
ID_511842;1;17/08/2020;OUI;Femme;12/07/1972;1;52;2020_08;0
ID_511893;1;20/08/2020;OUI;Femme;17/11/1978;1;46;2020_08;1
ID_511925;1;21/08/2020;OUI;Femme;09/03/1967;1;57;2020_08;0
ID_511996;1;23/08/2020;OUI;Homme;22/04/1974;1;50;2020_08;0
ID_512017;1;24/08/2020;OUI;Femme;03/07/1961;1;63;2020_08;0
ID_512200;1;28/08/2020;NON;Homme;21/07/1995;1;29;2020_08;0
ID_512217;1;29/08/2020;OUI;Femme;01/01/1971;1;53;2020_08;0
ID_512244;1;30/08/2020;NON;Femme;24/11/1955;1;69;2020_08;0
ID_512279;1;31/08/2020;OUI;Femme;18/05/1960;1;64;2020_08;0
ID_512284;1;31/08/2020;OUI;Femme;05/07/1954;0;70;2020_08;1
ID_512327;1;01/09/2020;OUI;Homme;06/06/1986;0;38;2020_09;0
ID_512394;1;03/09/2020;NON;Homme;08/10/1981;0;43;2020_09;0
ID_512424;1;04/09/2020;OUI;Femme;09/08/1977;1;47;2020_09;0
ID_512426;1;04/09/2020;NON;Femme;16/10/1977;1;47;2020_09;0
ID_512461;1;05/09/2020;OUI;Femme;08/06/1954;1;70;2020_09;1
ID_512500;1;06/09/2020;OUI;Femme;12/04/1952;1;72;2020_09;0
ID_512506;1;06/09/2020;OUI;Femme;02/05/1959;1;65;2020_09;0
ID_512530;1;07/09/2020;;Femme;30/01/1976;0;48;2020_09;1
ID_512556;1;08/09/2020;OUI;Homme;03/05/1944;1;80;2020_09;0
ID_512565;1;08/09/2020;OUI;Femme;06/05/1984;1;40;2020_09;0
ID_512647;1;11/09/2020;OUI;Femme;06/07/1978;1;46;2020_09;0
ID_512651;1;12/09/2020;OUI;Femme;29/03/1991;1;33;2020_09;1
ID_512688;1;13/09/2020;OUI;Homme;13/11/1984;0;40;2020_09;1
ID_512720;1;14/09/2020;NON;Femme;01/10/1967;1;57;2020_09;0
ID_512739;1;14/09/2020;OUI;Femme;25/10/1945;1;79;2020_09;0
ID_512778;1;16/09/2020;NON;Femme;16/01/1979;1;45;2020_09;1
ID_512783;1;16/09/2020;OUI;Femme;01/01/1971;1;53;2020_09;0
ID_512791;1;17/09/2020;OUI;Homme;03/01/1961;1;63;2020_09;0
ID_512841;1;18/09/2020;OUI;Femme;06/04/1969;1;55;2020_09;0
ID_512862;1;19/09/2020;OUI;Femme;06/10/1956;1;68;2020_09;0
ID_512946;1;22/09/2020;NON;Femme;01/01/1971;1;53;2020_09;0
ID_512947;1;22/09/2020;OUI;Homme;01/01/1976;1;48;2020_09;0
ID_512977;1;23/09/2020;OUI;Homme;;1;;2020_09;0
ID_513004;1;24/09/2020;OUI;Femme;11/06/1967;1;57;2020_09;0
ID_513030;1;24/09/2020;OUI;Femme;06/11/1981;1;43;2020_09;1
ID_513115;1;26/09/2020;OUI;Femme;01/01/1971;1;53;2020_09;0
ID_513118;1;26/09/2020;OUI;Homme;28/05/1949;1;75;2020_09;0
ID_513126;1;26/09/2020;OUI;Femme;14/01/1971;0;53;2020_09;0
ID_513176;1;28/09/2020;NON;Femme;15/08/1961;1;63;2020_09;0
ID_513217;1;29/09/2020;OUI;Femme;07/05/1969;1;55;2020_09;0
ID_513233;1;30/09/2020;NON;Femme;08/01/1973;1;51;2020_09;0
ID_513242;1;30/09/2020;OUI;Femme;21/05/1986;0;38;2020_09;1
ID_513243;1;30/09/2020;OUI;Femme;19/11/1990;0;34;2020_09;0
ID_513744;1;01/10/2020;NON;Femme;12/07/1966;1;58;2020_10;0
ID_513852;1;01/10/2020;OUI;Femme;25/06/1981;1;43;2020_10;0
ID_514057;1;02/10/2020;OUI;Homme;09/04/1952;1;72;2020_10;0
ID_514102;1;02/10/2020;NON;Femme;10/06/1971;1;53;2020_10;0
ID_514309;1;02/10/2020;OUI;Femme;26/01/1974;1;50;2020_10;0
ID_514596;1;03/10/2020;OUI;Femme;13/08/1965;1;59;2020_10;0
ID_514848;1;04/10/2020;OUI;Homme;01/01/1971;0;53;2020_10;0
ID_514873;1;04/10/2020;OUI;Femme;09/10/1948;1;76;2020_10;0
ID_514984;1;04/10/2020;OUI;Femme;17/11/1958;1;66;2020_10;0
ID_515141;1;05/10/2020;OUI;Femme;07/12/1967;1;57;2020_10;0
ID_515172;1;05/10/2020;OUI;Homme;24/08/1964;0;60;2020_10;0
ID_515488;1;05/10/2020;OUI;Femme;09/02/1959;1;65;2020_10;0
ID_515529;1;05/10/2020;OUI;Femme;24/10/1980;1;44;2020_10;0
ID_515642;1;05/10/2020;OUI;Femme;22/11/1976;1;48;2020_10;0
ID_515820;1;05/10/2020;OUI;Femme;09/12/1946;1;78;2020_10;0
ID_515992;1;05/10/2020;OUI;Femme;08/06/1965;1;59;2020_10;0
ID_51601;1;25/06/2013;OUI;Femme;01/10/1959;1;65;2013_06;0
ID_516127;1;05/10/2020;OUI;Femme;21/01/1961;1;63;2020_10;0
ID_516260;1;06/10/2020;OUI;Homme;01/10/1971;1;53;2020_10;0
ID_516295;1;06/10/2020;OUI;Homme;02/11/1982;1;42;2020_10;0
ID_516474;1;06/10/2020;OUI;Femme;23/11/1961;1;63;2020_10;0
ID_516493;1;06/10/2020;OUI;Femme;01/12/1978;1;46;2020_10;0
ID_516524;1;07/10/2020;NON;Homme;01/01/1971;0;53;2020_10;1
ID_516557;1;07/10/2020;OUI;Femme;15/10/1975;1;49;2020_10;0
ID_516562;1;07/10/2020;OUI;Femme;07/09/1978;1;46;2020_10;0
ID_516712;1;08/10/2020;OUI;Homme;09/02/1980;1;44;2020_10;0
ID_516723;1;08/10/2020;OUI;Homme;01/01/1971;1;53;2020_10;0
ID_516803;1;08/10/2020;OUI;Homme;04/12/1978;1;46;2020_10;0
ID_517;1;08/03/2013;NON;Femme;31/12/2000;0;24;2013_03;0
ID_517104;1;09/10/2020;OUI;Femme;01/01/1971;1;53;2020_10;1
ID_517177;1;09/10/2020;OUI;Femme;18/01/1955;1;69;2020_10;0
ID_517272;1;09/10/2020;OUI;Homme;16/11/1981;1;43;2020_10;0
ID_517609;1;09/10/2020;OUI;Femme;15/09/1981;1;43;2020_10;0
ID_517640;0;09/10/2020;OUI;Homme;10/06/1988;0;36;2020_10;0
ID_517657;1;09/10/2020;OUI;Homme;11/09/1953;1;71;2020_10;0
ID_517905;1;09/10/2020;OUI;Femme;22/04/1965;1;59;2020_10;1
ID_518031;1;09/10/2020;OUI;Homme;19/06/1980;1;44;2020_10;0
ID_518146;1;09/10/2020;OUI;Femme;31/01/1977;1;47;2020_10;0
ID_518194;1;09/10/2020;OUI;Femme;22/01/1979;1;45;2020_10;0
ID_518354;1;09/10/2020;OUI;Femme;13/01/1970;1;54;2020_10;0
ID_518361;0;09/10/2020;OUI;Femme;01/01/1971;0;53;2020_10;1
ID_518688;1;09/10/2020;OUI;Femme;06/06/1975;1;49;2020_10;0
ID_518706;1;09/10/2020;OUI;Femme;18/04/1978;1;46;2020_10;1
ID_519106;1;09/10/2020;OUI;Homme;21/06/1984;0;40;2020_10;1
ID_519248;1;10/10/2020;NON;Femme;03/12/1955;1;69;2020_10;0
ID_519337;1;10/10/2020;OUI;Femme;02/12/1978;1;46;2020_10;0
ID_519679;1;10/10/2020;OUI;Femme;25/02/1979;1;45;2020_10;0
ID_52024;1;25/06/2013;NON;Femme;01/01/2008;1;16;2013_06;0
ID_520705;1;10/10/2020;OUI;Femme;09/06/1973;1;51;2020_10;0
ID_521281;1;10/10/2020;NON;Homme;17/11/1963;1;61;2020_10;0
ID_521651;1;11/10/2020;OUI;Femme;15/10/1959;1;65;2020_10;0
ID_521900;1;11/10/2020;OUI;Femme;31/01/1967;1;57;2020_10;1
ID_521921;1;11/10/2020;OUI;Femme;05/12/1957;1;67;2020_10;0
ID_522385;1;11/10/2020;OUI;Femme;01/01/1971;1;53;2020_10;0
ID_522480;1;11/10/2020;OUI;Femme;01/01/1971;1;53;2020_10;0
ID_522529;1;11/10/2020;OUI;Femme;26/02/1986;1;38;2020_10;0
ID_522855;1;11/10/2020;OUI;Femme;08/06/1967;1;57;2020_10;0
ID_523194;1;12/10/2020;OUI;Homme;08/04/1973;1;51;2020_10;0
ID_523743;1;12/10/2020;OUI;Femme;06/03/1956;1;68;2020_10;0
ID_523817;1;12/10/2020;OUI;Femme;06/10/1977;1;47;2020_10;0
ID_523871;1;12/10/2020;OUI;Femme;21/02/1978;1;46;2020_10;0
ID_523909;1;12/10/2020;OUI;Femme;13/01/1964;1;60;2020_10;0
ID_524629;1;14/10/2020;OUI;Homme;14/09/1954;1;70;2020_10;0
ID_524796;1;14/10/2020;OUI;Femme;14/10/1958;0;66;2020_10;0
ID_524918;1;14/10/2020;OUI;Femme;29/10/1971;1;53;2020_10;0
ID_524928;1;14/10/2020;OUI;Femme;07/03/1956;1;68;2020_10;0
ID_525020;1;14/10/2020;NON;Femme;01/01/1971;1;53;2020_10;0
ID_525094;1;14/10/2020;OUI;Femme;13/03/1960;1;64;2020_10;0
ID_525222;1;15/10/2020;OUI;Homme;06/06/1971;1;53;2020_10;1
ID_525583;1;15/10/2020;NON;Femme;11/03/1967;1;57;2020_10;0
ID_525620;1;15/10/2020;NON;Homme;05/11/1973;0;51;2020_10;0
ID_525716;1;16/10/2020;OUI;Femme;19/03/1975;1;49;2020_10;0
ID_525725;1;16/10/2020;OUI;Femme;21/08/1965;1;59;2020_10;0
ID_525805;1;16/10/2020;OUI;Femme;20/07/1983;1;41;2020_10;0
ID_525937;1;16/10/2020;OUI;Femme;31/12/2000;1;24;2020_10;0
ID_526057;1;16/10/2020;OUI;Femme;01/01/1971;1;53;2020_10;0
ID_526072;1;16/10/2020;OUI;Femme;27/11/1985;1;39;2020_10;0
ID_526108;1;16/10/2020;OUI;Homme;22/01/1985;1;39;2020_10;0
ID_526159;1;16/10/2020;OUI;Homme;17/10/1975;1;49;2020_10;1
ID_526165;1;16/10/2020;OUI;Femme;26/06/1984;1;40;2020_10;0
ID_526244;1;16/10/2020;NON;Femme;03/03/1968;1;56;2020_10;0
ID_526718;1;17/10/2020;OUI;Femme;09/02/1964;1;60;2020_10;0
ID_526726;1;17/10/2020;OUI;Femme;29/05/1946;1;78;2020_10;0
ID_527035;1;17/10/2020;OUI;Femme;27/12/1973;1;51;2020_10;0
ID_527210;1;18/10/2020;OUI;Femme;31/07/1965;1;59;2020_10;0
ID_527258;1;18/10/2020;OUI;Femme;16/04/1971;0;53;2020_10;0
ID_527358;1;18/10/2020;OUI;Femme;04/12/1965;1;59;2020_10;0
ID_527364;1;18/10/2020;OUI;Femme;21/10/1987;0;37;2020_10;0
ID_527677;1;18/10/2020;OUI;Femme;19/06/1966;1;58;2020_10;0
ID_527712;1;18/10/2020;OUI;Femme;10/09/1978;1;46;2020_10;0
ID_527715;1;18/10/2020;OUI;Femme;31/03/1958;1;66;2020_10;0
ID_5278;0;30/04/2013;OUI;Femme;17/06/1956;0;68;2013_04;0
ID_527834;1;18/10/2020;OUI;Femme;07/04/1989;1;35;2020_10;0
ID_527880;1;18/10/2020;OUI;Femme;28/01/1986;1;38;2020_10;1
ID_527911;1;18/10/2020;OUI;Femme;10/02/1974;1;50;2020_10;0
ID_527928;1;18/10/2020;OUI;Femme;09/02/1986;1;38;2020_10;0
ID_527943;1;18/10/2020;OUI;Femme;01/01/1971;1;53;2020_10;0
ID_527945;1;18/10/2020;;Femme;31/03/1953;0;71;2020_10;1
ID_528081;1;18/10/2020;NON;Femme;04/06/1985;1;39;2020_10;1
ID_528133;1;18/10/2020;OUI;Homme;20/02/1987;1;37;2020_10;0
ID_528335;1;18/10/2020;?;Femme;19/06/1986;1;38;2020_10;0
ID_528464;1;18/10/2020;OUI;Femme;10/03/1975;1;49;2020_10;0
ID_528537;1;19/10/2020;NON;Femme;16/03/1981;1;43;2020_10;0
ID_529200;1;21/10/2020;OUI;Femme;28/10/1985;0;39;2020_10;0
ID_529230;1;21/10/2020;OUI;Femme;30/10/1981;1;43;2020_10;1
ID_529599;1;23/10/2020;OUI;Femme;03/03/1981;1;43;2020_10;0
ID_529641;1;23/10/2020;OUI;Homme;22/01/1986;1;38;2020_10;0
ID_529690;1;23/10/2020;OUI;Femme;02/03/1975;1;49;2020_10;1
ID_529842;1;23/10/2020;OUI;Femme;08/05/1977;1;47;2020_10;0
ID_530184;1;24/10/2020;OUI;Femme;17/12/1980;1;44;2020_10;0
ID_530186;1;24/10/2020;OUI;Femme;23/11/2014;1;10;2020_10;0
ID_530727;1;26/10/2020;OUI;Femme;17/11/1948;1;76;2020_10;0
ID_530746;1;26/10/2020;OUI;Femme;25/10/1955;0;69;2020_10;0
ID_5309;1;02/05/2013;OUI;Femme;01/01/2008;1;16;2013_05;0
ID_530938;1;26/10/2020;OUI;Femme;17/04/1981;1;43;2020_10;0
ID_530947;1;26/10/2020;OUI;Femme;06/03/1977;1;47;2020_10;0
ID_531068;1;27/10/2020;OUI;Femme;;1;;2020_10;0
ID_531171;1;27/10/2020;;Femme;20/02/1962;0;62;2020_10;0
ID_531256;1;27/10/2020;OUI;Femme;20/07/1983;1;41;2020_10;1
ID_531315;1;27/10/2020;OUI;Homme;02/05/1974;0;50;2020_10;0
ID_531342;1;28/10/2020;OUI;Homme;01/01/1971;0;53;2020_10;0
ID_531440;1;28/10/2020;OUI;Femme;21/11/1982;1;42;2020_10;0
ID_531501;1;28/10/2020;NON;Femme;10/03/1990;1;34;2020_10;0
ID_531617;1;29/10/2020;NON;Homme;25/06/1983;0;41;2020_10;1
ID_531655;1;29/10/2020;OUI;Femme;02/06/1963;1;61;2020_10;0
ID_531661;1;29/10/2020;OUI;Femme;25/02/1982;1;42;2020_10;0
ID_531771;1;29/10/2020;OUI;Femme;03/12/1986;0;38;2020_10;1
ID_531962;1;29/10/2020;?;Femme;23/10/1947;1;77;2020_10;0
ID_532065;1;30/10/2020;OUI;Homme;30/05/1974;1;50;2020_10;0
ID_532107;0;30/10/2020;OUI;Homme;13/07/1952;0;72;2020_10;0
ID_532129;1;30/10/2020;NON;Homme;01/01/1971;1;53;2020_10;0
ID_532523;1;31/10/2020;OUI;Femme;22/12/1968;1;56;2020_10;0
ID_532587;1;31/10/2020;OUI;Femme;17/11/1954;1;70;2020_10;0
ID_532591;1;31/10/2020;OUI;Femme;22/09/1967;1;57;2020_10;0
ID_532631;1;31/10/2020;OUI;Femme;08/05/1975;1;49;2020_10;0
ID_532767;1;31/10/2020;OUI;Homme;27/03/1965;1;59;2020_10;0
ID_532994;1;01/11/2020;NON;Homme;23/01/1949;1;75;2020_11;0
ID_533002;1;01/11/2020;OUI;Femme;07/09/1979;1;45;2020_11;1
ID_533042;1;02/11/2020;OUI;Femme;16/05/1959;1;65;2020_11;1
ID_533101;1;02/11/2020;OUI;Femme;05/03/1983;1;41;2020_11;0
ID_533211;0;03/11/2020;NON;Femme;08/04/1949;0;75;2020_11;1
ID_533229;1;03/11/2020;OUI;Homme;04/08/1985;0;39;2020_11;0
ID_533236;1;03/11/2020;OUI;Femme;31/10/1987;1;37;2020_11;0
ID_533295;1;03/11/2020;NON;Femme;17/06/1958;0;66;2020_11;1
ID_533375;1;04/11/2020;OUI;Femme;17/02/1965;1;59;2020_11;0
ID_533377;1;04/11/2020;OUI;Homme;20/02/1948;1;76;2020_11;1
ID_533395;1;04/11/2020;OUI;Femme;08/01/1966;1;58;2020_11;0
ID_533398;0;04/11/2020;OUI;Femme;01/01/1971;0;53;2020_11;1
ID_533501;1;05/11/2020;OUI;Femme;21/11/1945;0;79;2020_11;0
ID_533557;1;05/11/2020;NON;Femme;17/07/1987;1;37;2020_11;0
ID_533577;1;05/11/2020;NON;Femme;16/11/1988;1;36;2020_11;1
ID_533806;1;06/11/2020;OUI;Femme;15/05/1971;1;53;2020_11;0
ID_533832;1;06/11/2020;OUI;Femme;03/07/1973;1;51;2020_11;0
ID_533949;1;07/11/2020;OUI;Femme;13/02/1976;1;48;2020_11;0
ID_534003;1;07/11/2020;OUI;Femme;09/01/1986;0;38;2020_11;0
ID_534014;1;07/11/2020;NON;Femme;01/01/1971;0;53;2020_11;1
ID_534033;1;07/11/2020;NON;Femme;01/03/1966;0;58;2020_11;1
ID_534137;1;08/11/2020;OUI;Femme;12/03/1955;1;69;2020_11;0
ID_534313;1;08/11/2020;OUI;Femme;12/08/1953;1;71;2020_11;0
ID_534330;1;08/11/2020;OUI;Femme;09/03/1954;1;70;2020_11;0
ID_534363;1;08/11/2020;OUI;Femme;03/03/1947;0;77;2020_11;0
ID_534503;1;09/11/2020;;Femme;23/02/1953;0;71;2020_11;0
ID_534568;1;09/11/2020;OUI;Femme;09/01/1962;1;62;2020_11;0
ID_534573;1;09/11/2020;OUI;Femme;30/08/1954;1;70;2020_11;0
ID_534663;1;09/11/2020;OUI;Femme;01/01/1971;0;53;2020_11;1
ID_534676;1;09/11/2020;NON;Femme;13/06/1953;1;71;2020_11;1
ID_534680;1;09/11/2020;OUI;Femme;25/05/1953;1;71;2020_11;0
ID_534707;1;09/11/2020;OUI;Homme;25/01/1965;1;59;2020_11;0
ID_534889;1;11/11/2020;OUI;Homme;28/04/1978;1;46;2020_11;0
ID_534956;1;11/11/2020;OUI;Femme;01/01/1971;0;53;2020_11;0
ID_535021;1;12/11/2020;NON;Femme;17/09/1973;1;51;2020_11;0
ID_535039;1;12/11/2020;OUI;Femme;;0;;2020_11;1
ID_535042;1;12/11/2020;NON;Femme;24/10/1968;1;56;2020_11;0
ID_535315;1;14/11/2020;OUI;Homme;07/04/1972;1;52;2020_11;0
ID_535321;1;14/11/2020;OUI;Femme;27/05/1974;1;50;2020_11;0
ID_535363;1;14/11/2020;OUI;Femme;24/03/1966;1;58;2020_11;0
ID_535382;1;14/11/2020;OUI;Femme;03/05/1970;1;54;2020_11;0
ID_535390;1;14/11/2020;OUI;Homme;21/05/1965;0;59;2020_11;0
ID_535486;0;14/11/2020;OUI;Homme;01/11/1981;0;43;2020_11;0
ID_535545;1;15/11/2020;OUI;Homme;11/02/1982;0;42;2020_11;0
ID_535550;1;15/11/2020;OUI;Femme;25/04/1968;0;56;2020_11;0
ID_535590;1;15/11/2020;OUI;Femme;13/01/1954;0;70;2020_11;0
ID_535641;1;16/11/2020;OUI;Homme;06/06/1980;0;44;2020_11;0
ID_535839;1;17/11/2020;NON;Femme;28/01/1965;1;59;2020_11;0
ID_536070;1;19/11/2020;OUI;Homme;25/01/1972;0;52;2020_11;1
ID_536204;1;20/11/2020;OUI;Femme;12/04/1972;1;52;2020_11;0
ID_536275;1;21/11/2020;NON;Femme;02/03/1974;1;50;2020_11;0
ID_536334;1;22/11/2020;OUI;Femme;14/12/1962;1;62;2020_11;0
ID_536385;1;23/11/2020;OUI;Femme;07/12/1981;1;43;2020_11;0
ID_53640;1;26/06/2013;OUI;Femme;20/06/1974;1;50;2013_06;0
ID_536400;1;23/11/2020;OUI;Femme;16/08/1969;0;55;2020_11;0
ID_536420;1;23/11/2020;OUI;Femme;09/10/1961;0;63;2020_11;0
ID_536512;1;25/11/2020;;Homme;13/09/1990;0;34;2020_11;0
ID_536528;1;25/11/2020;NON;Femme;30/04/1975;1;49;2020_11;0
ID_536540;1;25/11/2020;NON;Femme;26/04/1978;0;46;2020_11;1
